,isbn,rating_count
69043,864926871,3
69044,870708465,70
69045,345451201,521
69046,957260008,20
69047,984921621,9
69048,985159596,106
69049,786888202,1356
69050,1401689396,115
69051,881923982,27
69052,789416573,162
69053,081182540X,84
69054,141970527X,185
69055,088192816X,165
69056,1421409992,22
69057,1423145771,857
69058,1442220198,917
69059,1442220597,64
69060,1442481412,2166
69061,144261417X,16
69062,71390030,206
69063,754812634,20
69064,1452112657,977
69065,1452118647,316
69066,1459707133,92
69067,961426306,5
69068,1554588324,27
69069,1554589320,5
69070,1567693210,312
69071,1570672903,14
69072,157067292X,21
69073,1580895506,115
69074,158958189X,37
69075,1589581903,24
69076,1589585488,25
69077,1590564197,157
69078,1611099692,32787
69079,161200167X,422
69080,1612001793,60
69081,1612001955,68
69082,1612710689,23
69083,1617950068,1387
69084,7181876,331
69085,177113013X,26
69086,1780575726,97
69087,1781841675,12
69088,1781841713,147
69089,763600946,1135
69090,192653171X,6
69091,1930808747,358
69092,252069668,155
69093,1592287042,101
69094,939416352,190
69095,8415308353,4
69096,8415308396,6
69097,312974779,1405
69098,415246903,53
69099,9462080046,14
69100,375708677,1154
69101,312421850,17491
69102,140442626,59
69103,573681570,41
69104,081185566X,1637
69105,140440364,193
69106,823412741,121
69107,312953607,4683
69108,471451614,45
69109,415238986,12
69110,373079389,37
69111,053107143X,157
69112,312962827,1505
69113,345319281,1131
69114,823409783,122
69115,1936781069,124
69116,1416909249,492
69117,736926267,932
69118,736938680,220
69119,736946160,497
69120,736948759,486
69121,736951016,822
69122,736951075,129
69123,736952373,194
69124,736952551,143
69125,736953477,394
69126,736953663,352
69127,736953698,36
69128,736954856,95
69129,736954937,328
69130,736955607,58
69131,152054049,99
69132,980531934,185
69133,395868335,214
69134,807550361,18
69135,985597402,117
69136,987261916,1034
69137,802788904,42
69138,933216289,32
69139,1842327410,1163
69140,1464707391,141
69141,1464707413,20
69142,146470743X,14
69143,1465402209,63
69144,688128785,706
69145,27227901,213
69146,152325751,2232
69147,475752062X,7700
69148,4757518080,23154
69149,4757519796,9461
69150,1551521687,491
69151,148107914X,117
69152,1936493411,616
69153,1938197070,3
69154,192833375,101
69155,1840024356,1150
69156,055358300X,113
69157,8401353750,1451
69158,4091241697,514
69159,9862133937,78
69160,1563050315,98
69161,1601254873,21
69162,385347065,158
69163,385743564,161530
69164,184990457X,780
69165,184990619X,1918
69166,785165436,1654
69167,785165452,3662
69168,785165509,6221
69169,785166572,1795
69170,785166904,1059
69171,1455512869,918
69172,778315339,14692
69173,4344828712,186
69174,316254568,3378
69175,804841608,1
69176,1608863255,2903
69177,8389911043,950
69178,1587430495,279
69179,767922034,45
69180,956392458,1532
69181,8387391085,231
69182,8210043862,33
69183,1846550254,3101
69184,9350294168,419
69185,847827577,236
69186,1568984227,87
69187,582291305,108
69188,2754807748,600
69189,552163279,3098
69190,063122842X,29
69191,804834784,5
69192,9754180504,56
69193,521794072,197
69194,1564784762,121
69195,718303423,37
69196,615739911,73
69197,965776611,28
69198,4861344735,224
69199,749714867,24
69200,789207486,234
69201,1609070607,717
69202,074329310X,215
69203,345532635,7754
69204,451528522,158345
69205,1459235827,938
69206,1413006884,432
69207,976604841,93
69208,226685365,33
69209,1407575074,10
69210,190843533X,1831
69211,1622422457,354
69212,1846535255,92
69213,521786134,731
69214,8375748420,922
69215,143568175,1136
69216,575092971,3909
69217,986005010,79
69218,195126416,7
69219,1575664550,264
69220,1846554241,184
69221,199246351,71
69222,459219439X,852
69223,804706697,24
69224,1568360061,17
69225,226467643,52
69226,1846688205,5415
69227,4063846962,1578
69228,1450831826,17
69229,4088705386,1026
69230,4088706021,953
69231,148186632X,117
69232,1614952736,69
69233,718149890,23
69234,1421516756,1089
69235,1405130830,36
69236,7373651,1840
69237,1405101237,79
69238,312354967,3037
69239,4088465695,556
69240,4088465164,615
69241,1622419413,240
69242,1856694828,57
69243,1920989013,1915
69244,052145655X,23
69245,157486632X,19
69246,631232702,23
69247,28619838,8
69248,965618323,478
69249,1611946360,2154
69250,823099571,80
69251,385659504,778
69252,1594741581,54
69253,1580086950,29
69254,312180306,60
69255,809463407,77
69256,1622422767,208
69257,135241820,2
69258,307977617,3133
69259,037596679X,25
69260,1606844563,335
69261,857663267,1069
69262,307907627,152
69263,582381827,40
69264,1887247742,12
69265,1442472715,2575
69266,8189013122,20
69267,1623803276,375
69268,425184463,1103
69269,1843546299,275
69270,1444706004,11037
69271,1937624692,431
69272,1481285939,335
69273,985384603,67
69274,66239303,281
69275,1572339470,14
69276,1591865824,19
69277,964044501,47
69278,312351429,1270
69279,738208175,5073
69280,8889687381,78
69281,738209058,168
69282,1301583715,583
69283,857520660,15787
69284,60559543,253
69285,425168948,1815
69286,140301534,335
69287,1566566851,135
69288,1426418361,725
69289,736917470,220
69290,1466481676,201
69291,825306930,1288
69292,870708457,58
69293,985247843,1834
69294,373275579,136
69295,147975949X,138
69296,1580236669,145
69297,1623803535,6958
69298,1596065419,110
69299,1597111201,71
69300,1613776233,672
69301,1615642722,7
69302,1782160426,36
69303,976638622,107
69304,1909488038,8
69305,1935202170,200
69306,1935202960,37
69307,1936440393,462
69308,3037641959,7
69309,451515943,851
69310,62014676,52
69311,62082272,270
69312,133362744,34
69313,199670447,2
69314,8437603021,74
69315,307985504,172
69316,310498171,178
69317,310498198,178
69318,316184055,338
69319,047090030X,5031
69320,547560877,355
69321,054772991X,574
69322,547757794,1146
69323,054779424X,516
69324,547840519,2119
69325,738737909,77
69326,878426000,22
69327,878426027,24
69328,140481115X,19
69329,1118488768,6195
69330,1118509218,241
69331,1118530233,29
69332,972028730,9565
69333,1603700358,106
69334,1419708465,288
69335,1423148037,2829
69336,1442458437,315
69337,1442472510,634
69338,1442480882,697
69339,99287358,60
69340,4758070016,55
69341,1558672869,2
69342,1573928550,182
69343,1596434945,151
69344,1596438096,1150
69345,1612183360,680
69346,1620401398,66330
69347,520021568,93
69348,8952746082,117
69349,8952746090,100
69350,895274604X,226
69351,1781841748,165
69352,195065808,24
69353,9966158944,22
69354,62128795,383
69355,452284570,1129
69356,425222144,2672
69357,440995922,214
69358,1623802989,478
69359,1622669959,305
69360,8437622239,374
69361,4832279513,19
69362,4091515436,658
69363,1416939784,4165
69364,1496026063,21373
69365,9813029064,97
69366,521532124,58
69367,881924423,24
69368,1937551911,340
69369,1619290820,292
69370,1771114193,721
69371,1843544628,153
69372,184354461X,84
69373,486423180X,18
69374,4088450086,684
69375,60820535,231
69376,297868276,2888
69377,098836946X,51535
69378,1490591753,6906
69379,1623803233,387
69380,4041201039,615
69381,736952136,178
69382,1601254229,18
69383,1601254164,19
69384,8806215264,780
69385,1908844183,253
69386,9187173913,1556
69387,345345347,24
69388,9197124052,115
69389,4063657175,1101
69390,9723704552,393
69391,195092767,9
69392,387962565,13
69393,821828525,15
69394,732296269,4994
69395,399154094,72211
69396,1937551938,103
69397,312425198,652
69398,983286043,158
69399,8324021213,84
69400,822333651,41
69401,156865202X,25
69402,1845763432,737
69403,767915682,35
69404,988963302,1439
69405,713490713,15
69406,451413970,3358
69407,8210009443,105
69408,1594142084,85
69409,1466838116,1502
69410,809447401,85
69411,1481909282,11570
69412,1614958815,41
69413,439700884,21296
69414,1425963625,218
69415,1101596635,664
69416,813521041,24
69417,6155049774,83
69418,988986213,3769
69419,1481239406,2284
69420,1938383362,2485
69421,041597805X,14
69422,1560978805,34
69423,1594204233,11101
69424,415903459,46
69425,552133272,341
69426,984679456,1039
69427,140311378,145
69428,345414004,28207
69429,1567183123,56
69430,821219502,9
69431,451099885,751
69432,449205479,277
69433,1780325673,12
69434,99462397,960
69435,873494571,1
69436,1596431458,3316
69437,1596433590,15882
69438,1596436891,14179
69439,330517929,314
69440,141326123,9479
69441,1844089452,716
69442,1936689278,307
69443,143140733X,13
69444,1403969671,68
69445,1451671601,4548
69446,440802016,9940
69447,7479611,926
69448,312368267,100
69449,316020877,3121
69450,4088705548,367
69451,385498152,13
69452,1623801974,174
69453,158846606X,152
69454,4088478479,1388
69455,153119268,310
69456,425265889,2151
69457,575130806,612
69458,62505831,20
69459,385537859,493192
69460,7511280,2711
69461,9797805778,1904
69462,879836954,7
69463,195053397,143
69464,1780871252,2847
69465,1623804094,2919
69466,425261743,2231
69467,1852300736,30
69468,1939497043,2
69469,1623803101,548
69470,387488642,18
69471,8958389958,741
69472,8958389966,589
69473,000744737X,423
69474,091595009X,10
69475,178212215X,36
69476,1616260866,1498
69477,1624162568,50
69478,1624161901,549
69479,1620291401,656
69480,810993635,85
69481,399234756,4527
69482,1599185059,1440
69483,1847803229,33
69484,1935639625,1611
69485,1554981387,769
69486,1554983606,9609
69487,1926973917,262
69488,1926973925,300
69489,160992438X,38
69490,1452610304,1625
69491,1574213733,216
69492,9027918694,4
69493,1420131885,319
69494,758277180,1266
69495,758277016,2043
69496,1559364548,134
69497,193521280X,21
69498,1936608391,2164
69499,199922640,1
69500,817987320,15
69501,822315211,13
69502,1481174363,11
69503,374530262,179
69504,1564784533,422
69505,441783589,201596
69506,1852422661,89
69507,226674479,7
69508,786416742,4
69509,159307753X,55
69510,70633452,43
69511,1619214814,5993
69512,792238893,80
69513,61137359,1014
69514,1908675047,145
69515,1935234145,158
69516,1932714057,45
69517,827372930,41
69518,71796266,99
69519,199661324,123
69520,199890919,7
69521,873389522,86
69522,867639315X,682
69523,9040092869,159
69524,545274265,670
69525,61137383,412
69526,081572408X,104
69527,874216427,280
69528,1118518624,68
69529,9793778156,470
69530,1929122128,76
69531,1139604244,5
69532,806114568,41
69533,1412919231,9
69534,1433812924,56
69535,1442465360,1246
69536,1442483156,198
69537,1442605227,47
69538,373873387,91
69539,037387247X,28
69540,1569709777,167
69541,1452113882,1400
69542,1578634113,30
69543,147594988X,1
69544,1566569265,55
69545,1566569281,27
69546,1566569508,36
69547,1591934176,35
69548,1603574174,131
69549,1618510290,17
69550,1619214857,1204
69551,670889075,72
69552,935127615,261
69553,8640101558,328
69554,1906764395,7
69555,838908950,50
69556,521787378,17
69557,631211934,12
69558,1852423013,737
69559,1852421967,198
69560,963625551,108
69561,963625519,301
69562,822334232,29
69563,082233349X,197
69564,800637240,2
69565,62280562,21508
69566,1455515698,591
69567,805097724,6088
69568,915811995,80
69569,3950307826,204
69570,098313734X,26
69571,434482492X,60
69572,1402284675,1025
69573,769246192,38
69574,987476521,766
69575,4813052495,146
69576,1586649795,93
69577,425220907,1237
69578,1616504323,390
69579,9510397725,178
69580,088738384X,25
69581,1623803349,793
69582,1599901196,21348
69583,72448482,275
69584,1622667980,4933
69585,1622667972,6997
69586,1933803363,40
69587,193755192X,927
69588,1936760630,21
69589,373228201,26
69590,1421503239,486
69591,596005938,21
69592,988442507,136
69593,4088468813,1506
69594,1841153192,340
69595,615692354,89
69596,1619216035,1201
69597,1301839728,2573
69598,1421513994,5055
69599,1421517515,5339
69600,1421517523,8852
69601,1937785319,418
69602,486281000,32
69603,571284051,383
69604,3518389149,3
69605,1610404165,46
69606,688136133,28
69607,814317324,84
69608,1621083683,1304
69609,1421510294,777
69610,1421515407,724
69611,1481818309,13
69612,1616615443,169
69613,786809302,429
69614,1590593766,87
69615,1565922603,673
69616,877284164,65
69617,061579615X,30715
69618,932813380,81
69619,192800086,47
69620,345522028,19197
69621,1471311562,365
69622,1931882479,44
69623,756698162,30
69624,1479277754,86
69625,441015387,1501
69626,345494563,56
69627,4063846865,2005
69628,4063847195,1991
69629,4063847659,2098
69630,60566213,127261
69631,857560387,756
69632,1560985399,21
69633,955657334,51
69634,037321099X,26071
69635,679407316,63
69636,862415284,411
69637,373228236,21
69638,697160009,13
69639,385618891,189
69640,1623803462,1164
69641,1619213672,713
69642,1623803489,353
69643,082496795X,36
69644,1475265050,32
69645,224093959,3847
69646,1616616342,107
69647,1870098986,96
69648,62278967,52742
69649,61961248,1436
69650,1922079898,177
69651,1922079456,7070
69652,1441168737,11
69653,330359819,259
69654,356500152,198527
69655,1570614199,368
69656,1609615913,791
69657,2894282591,53
69658,957028539,30
69659,8508018959,226
69660,1937557103,1436
69661,9187027321,1433
69662,098534346X,1136
69663,156792123X,6100
69664,1870855248,417
69665,4041205158,90
69666,1426895828,1164
69667,375983678,6748
69668,307931900,42373
69669,307889092,2311
69670,449817415,700
69671,1938961803,64
69672,1908844728,1174
69673,5271434621,19
69674,906371651,4
69675,1408817667,2866
69676,9545286725,29
69677,252067312,18
69678,988596504,45
69679,3406646646,139
69680,918804981,34
69681,093239406X,27
69682,1939578000,256
69683,1439909512,42
69684,821744607,25
69685,762791926,293
69686,1118409493,324
69687,857990195,559
69688,373512287,20
69689,1449334180,89
69690,1624670865,775
69691,1449361692,39
69692,446365327,2995
69693,144934268X,953
69694,1938467590,372
69695,802405592,2750
69696,1851689699,97
69697,1597804932,2503
69698,765314894,1149
69699,145328916X,228
69700,399162461,290
69701,399159215,7801
69702,399164073,82
69703,1591846668,1049
69704,425268659,1443
69705,425269515,14687
69706,399162941,105
69707,786032448,331
69708,786031301,147
69709,1420121715,503
69710,758286856,3224
69711,671810510,66
69712,199646295,5
69713,810886227,11
69714,517554143,47
69715,679507639,23
69716,988775700,45
69717,345412257,231
69718,034537682X,524
69719,345382692,284
69720,1843831090,50
69721,1621050726,294
69722,1621050734,84
69723,1937178277,500
69724,3037783699,12
69725,1479262773,2084
69726,034076192X,77
69727,851779514,48
69728,023153518X,27
69729,253011264,30
69730,262019175,122
69731,310330831,188
69732,316225673,796
69733,823004260,12
69734,226571815,16
69735,988414805,332
69736,943575877,12
69737,194371891,130
69738,691134537,15
69739,393001717,105
69740,61430226,4417
69741,9799065046,51
69742,292712057,18
69743,28608313,5
69744,545166683,2217
69745,080707943X,4
69746,231103921,4
69747,803739389,497
69748,810884380,254
69749,814729371,35
69750,815721862,58
69751,545522439,16919
69752,085708402X,378
69753,957517009,21
69754,988236257,8
69755,111827928X,405
69756,1118558693,65
69757,553443070,23
69758,553444522,12
69759,553441221,52
69760,553441078,351
69761,1409426319,4
69762,1410954676,34
69763,141970821X,231
69764,743270991,130
69765,300126255,757
69766,1440563926,619
69767,1442414022,2745
69768,1448175607,18
69769,393970124,998401
69770,034549539X,1833
69771,345495403,1517
69772,763635421,546
69773,534566391,25
69774,1598165259,27
69775,971727953,2299
69776,971727937,2653
69777,1555708102,25
69778,1555708803,26
69779,1558499997,34
69780,097172797X,1252
69781,1601782365,373
69782,811211967,89
69783,1609073177,120
69784,1609498933,10
69785,195777611,179
69786,1405132817,20
69787,1612787096,33
69788,1615191771,336
69789,161614727X,256
69790,1616147334,31
69791,1616147377,104
69792,1616147393,945
69793,1616147458,85
69794,1616147539,98
69795,161614789X,43
69796,1616147911,182
69797,345409361,442
69798,1847082750,171
69799,345409388,380
69800,1849905584,606
69801,743423747,1477
69802,1937077594,6236
69803,1938469054,81
69804,1978159765,43
69805,8024606836,4716
69806,3702411550,9
69807,1482063565,755
69808,1406796921,94
69809,8184757700,962
69810,964455218,50
69811,1551055325,84
69812,142437336,338877
69813,785124209,1309
69814,785166726,303
69815,785166807,6997
69816,785167390,619
69817,785168265,2307
69818,785168311,2203
69819,785168362,4038
